station_abbr,reference_timestamp,ths2dymn,ths2dymx,ths200m0,th9120mv,th91dnmv,th91dxmv,ths00nm0,pva2hsm0,ths25xm0,pv9120mv,ths00xm0,ths20nm0,thl200mx,phsstam0,thl200mn,ph9120mv,ths30xm0,xhs000m0,fhs010m0,fh9120mv,rhs001m0,ths35xm0,rhs150m0,rh9120mv,ghs000m0,gh9120mv,shs000m0,sh9120mv,xhs00om0,xhs012m0
DAV,01.01.1864 00:00,,,-10.3,-5.6,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.02.1864 00:00,,,-6.3,-2.1,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.03.1864 00:00,,,-2.2,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.04.1864 00:00,,,-0.4,-3.4,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.05.1864 00:00,,,5.7,-1.7,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.06.1864 00:00,,,8.1,-2.9,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.07.1864 00:00,,,10.3,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.08.1864 00:00,,,8.7,-3.9,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.09.1864 00:00,,,6.6,-2.1,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.10.1864 00:00,,,2.5,-2.6,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.11.1864 00:00,,,-1.6,-1.6,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.12.1864 00:00,,,-6.4,-2.8,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.01.1865 00:00,,,-6.3,-1.6,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.02.1865 00:00,,,-8.3,-4.1,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.03.1865 00:00,,,-7.0,-6.3,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.04.1865 00:00,,,3.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.05.1865 00:00,,,7.9,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.06.1865 00:00,,,8.8,-2.2,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.07.1865 00:00,,,12.0,-0.8,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.08.1865 00:00,,,9.3,-3.3,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.09.1865 00:00,,,9.3,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.10.1865 00:00,,,3.8,-1.3,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.11.1865 00:00,,,-0.9,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.12.1865 00:00,,,-5.9,-2.3,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.01.1866 00:00,,,-4.3,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.02.1866 00:00,,,-2.4,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.03.1866 00:00,,,-2.4,-1.7,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.04.1866 00:00,,,1.9,-1.1,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.05.1866 00:00,,,3.3,-4.1,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.06.1866 00:00,,,9.8,-1.2,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.07.1866 00:00,,,10.3,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.08.1866 00:00,,,8.4,-4.2,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.09.1866 00:00,,,7.9,-0.8,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.10.1866 00:00,,,3.9,-1.2,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.11.1866 00:00,,,-2.2,-2.2,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.12.1866 00:00,,,-3.8,-0.2,,,,,,,,,,,,,,,,,,,108.8,160.0,,,,,,
DAV,01.01.1867 00:00,,,-5.5,-0.8,,,,,,,,,,,,,,,,,,,137.9,197.0,,,,,,
DAV,01.02.1867 00:00,,,-1.4,2.8,,,,,,,,,,,,,,,,,,,60.7,117.0,,,,,,
DAV,01.03.1867 00:00,,,-1.1,-0.4,,,,,,,,,,,,,,,,,,,36.1,64.0,,,,,,
DAV,01.04.1867 00:00,,,1.8,-1.2,,,,,,,,,,,,,,,,,,,129.2,238.0,,,,,,
DAV,01.05.1867 00:00,,,6.2,-1.2,,,,,,,,,,,,,,,,,,,110.5,125.0,,,,,,
DAV,01.06.1867 00:00,,,9.2,-1.8,,,,,,,,,,,,,,,,,,,74.4,58.0,,,,,,
DAV,01.07.1867 00:00,,,9.6,-3.2,,,,,,,,,,,,,,,,,,,48.3,36.0,,,,,,
DAV,01.08.1867 00:00,,,11.2,-1.4,,,,,,,,,,,,,,,,,,,70.6,47.0,,,,,,
DAV,01.09.1867 00:00,,,8.9,0.2,,,,,,,,,,,,,,,,,,,75.2,78.0,,,,,,
DAV,01.10.1867 00:00,,,1.8,-3.3,,,,,,,,,,,,,,,,,,,108.3,140.0,,,,,,
DAV,01.11.1867 00:00,,,-3.3,-3.3,,,,,,,,,,,,,,,,,,,31.3,44.0,,,,,,
DAV,01.12.1867 00:00,,,-8.1,-4.5,,,,,,,,,,,,,,,,,,,139.0,204.0,,,,,,
DAV,01.01.1868 00:00,,,-7.6,-2.9,,,,,,,,,,,,,,,,,,,35.7,51.0,,,,,,
DAV,01.02.1868 00:00,,,-4.3,-0.1,,,,,,,,,,,,,,,,,,,17.4,33.0,,,,,,
DAV,01.03.1868 00:00,,,-4.3,-3.6,,,,,,,,,,,,,,,,,,,131.1,231.0,,,,,,
DAV,01.04.1868 00:00,,,0.2,-2.8,,,,,,,,,,,,,,,,,,,159.0,292.0,,,,,,
DAV,01.05.1868 00:00,,,8.9,1.5,,,,,,,,,,,,,,,,,,,22.5,25.0,,,,,,
DAV,01.06.1868 00:00,,,10.1,-0.9,,,,,,,,,,,,,,,,,,,126.6,98.0,,,,,,
DAV,01.07.1868 00:00,,,10.5,-2.3,,,,,,,,,,,,,,,,,,,134.1,101.0,,,,,,
DAV,01.08.1868 00:00,,,10.6,-2.0,,,,,,,,,,,,,,,,,,,108.7,73.0,,,,,,
DAV,01.09.1868 00:00,,,8.9,0.2,,,,,,,,,,,,,,,,,,,96.9,101.0,,,,,,
DAV,01.10.1868 00:00,,,4.0,-1.1,,,,,,,,,,,,,,,,,,,112.8,146.0,,,,,,
DAV,01.11.1868 00:00,,,-3.9,-3.9,,,,,,,,,,,,,,,,,,,20.8,29.0,,,,,,
DAV,01.12.1868 00:00,,,-1.1,2.5,,,,,,,,,,,,,,,,,,,83.3,122.0,,,,,,
DAV,01.01.1869 00:00,,,-8.3,-3.6,,,,,,,,,,,,,,,,,,,44.2,63.0,,,,,,
DAV,01.02.1869 00:00,,,-0.3,3.9,,,,,,,,,,,,,,,,,,,32.9,63.0,,,,,,
DAV,01.03.1869 00:00,,,-5.7,-5.0,,,,,,,,,,,,,,,,,,,89.7,158.0,,,,,,
DAV,01.04.1869 00:00,,,2.3,-0.7,,,,,,,,,,,,,,,,,,,28.0,51.0,,,,,,
DAV,01.05.1869 00:00,,,8.7,1.3,,,,,,,,,,,,,,,,,,,66.8,75.0,,,,,,
DAV,01.06.1869 00:00,,,6.6,-4.4,,,,,,,,,,,,,,,,,,,133.5,104.0,,,,,,
DAV,01.07.1869 00:00,,,13.1,0.3,,,,,,,,,,,,,,,,,,,64.6,49.0,,,,,,
DAV,01.08.1869 00:00,,,9.0,-3.6,,,,,,,,,,,,,,,,,,,142.7,95.0,,,,,,
DAV,01.09.1869 00:00,,,8.9,0.2,,,,,,,,,,,,,,,,,,,61.5,64.0,,,,,,
DAV,01.10.1869 00:00,,,0.5,-4.6,,,,,,,,,,,,,,,,,,,91.1,118.0,,,,,,
DAV,01.11.1869 00:00,,,-2.3,-2.3,,,,,,,,,,,,,,,,,,,75.0,105.0,,,,,,
DAV,01.12.1869 00:00,,,-5.4,-1.8,,,,,,,,,,,,,,,,,,,35.2,52.0,,,,,,
DAV,01.01.1870 00:00,,,-8.4,-3.7,,,,,,,,,,,,,,,,,,,27.8,40.0,,,,,,
DAV,01.02.1870 00:00,,,-4.8,-0.6,,,,,,,,,,,,,,,,,,,20.0,38.0,,,,,,
DAV,01.03.1870 00:00,,,-4.2,-3.5,,,,,,,,,,,,,,,,,,,50.4,89.0,,,,,,
DAV,01.04.1870 00:00,,,0.2,-2.8,,,,,,,,,,,,,,,,,,,35.3,65.0,,,,,,
DAV,01.05.1870 00:00,,,7.1,-0.3,,,,,,,,,,,,,,,,,,,30.8,35.0,,,,,,
DAV,01.06.1870 00:00,,,9.4,-1.6,,,,,,,,,,,,,,,,,,,64.5,50.0,,,,,,
DAV,01.07.1870 00:00,,,12.2,-0.6,,,,,,,,,,,,,,,,,,,86.8,65.0,,,,,,
DAV,01.08.1870 00:00,,,8.1,-4.5,,,,,,,,,,,,,,,,,,,139.9,94.0,,,,,,
DAV,01.09.1870 00:00,,,6.2,-2.5,,,,,,,,,,,,,,,,,,,43.5,45.0,,,,,,
DAV,01.10.1870 00:00,,,2.1,-3.0,,,,,,,,,,,,,,,,,,,103.9,135.0,,,,,,
DAV,01.11.1870 00:00,,,-1.4,-1.4,,,,,,,,,,,,,,,,,,,65.9,93.0,,,,,,
DAV,01.12.1870 00:00,,,-8.0,-4.4,,,,,,,,,,,,,,,,,,,52.6,77.0,,,,,,
DAV,01.01.1871 00:00,,,-9.5,-4.8,,,,,,,,,,,,,,,,,,,46.7,67.0,,,,,,
DAV,01.02.1871 00:00,,,-5.0,-0.8,,,,,,,,,,,,,,,,,,,32.9,63.0,,,,,,
DAV,01.03.1871 00:00,,,-1.5,-0.8,,,,,,,,,,,,,,,,,,,14.5,26.0,,,,,,
DAV,01.04.1871 00:00,,,1.8,-1.2,,,,,,,,,,,,,,,,,,,117.7,216.0,,,,,,
DAV,01.05.1871 00:00,,,5.0,-2.4,,,,,,,,,,,,,,,,,,,54.1,61.0,,,,,,
DAV,01.06.1871 00:00,,,5.4,-5.6,,,,,,,,,,,,,,,,,,,121.1,94.0,,,,,,
DAV,01.07.1871 00:00,,,10.9,-1.9,,,,,,,,,,,,,,,,,,,189.5,142.0,,,,,,
DAV,01.08.1871 00:00,,,10.7,-1.9,,,,,,,,,,,,,,,,,,,106.0,71.0,,,,,,
DAV,01.09.1871 00:00,,,9.7,1.0,,,,,,,,,,,,,,,,,,,41.9,44.0,,,,,,
DAV,01.10.1871 00:00,,,1.7,-3.4,,,,,,,,,,,,,,,,,,,23.1,30.0,,,,,,
DAV,01.11.1871 00:00,,,-3.8,-3.8,,,,,,,,,,,,,,,,,,,24.4,34.0,,,,,,
DAV,01.12.1871 00:00,,,-11.3,-7.7,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.01.1872 00:00,,,-5.7,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.02.1872 00:00,,,-4.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.03.1872 00:00,,,-1.5,-0.8,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.04.1872 00:00,,,2.1,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.05.1872 00:00,,,4.5,-2.9,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.06.1872 00:00,,,8.5,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.07.1872 00:00,,,11.5,-1.3,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.08.1872 00:00,,,8.7,-3.9,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.09.1872 00:00,,,8.4,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.10.1872 00:00,,,4.3,-0.8,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.11.1872 00:00,,,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.12.1872 00:00,,,-3.1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.01.1873 00:00,,,-5.2,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.02.1873 00:00,,,-5.7,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.03.1873 00:00,,,0.1,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.04.1873 00:00,,,0.2,-2.8,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.05.1873 00:00,,,3.6,-3.8,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.06.1873 00:00,,,9.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.07.1873 00:00,,,12.9,0.1,,,,,,,,,,,,,,,,,,,141.4,106.0,,,,,,
DAV,01.08.1873 00:00,,,11.5,-1.1,,,,,,,,,,,,,,,,,,,151.9,102.0,,,,,,
DAV,01.09.1873 00:00,,,6.8,-1.9,,,,,,,,,,,,,,,,,,,121.3,126.0,,,,,,
DAV,01.10.1873 00:00,,,4.4,-0.7,,,,,,,,,,,,,,,,,,,57.4,74.0,,,,,,
DAV,01.11.1873 00:00,,,-1.1,-1.1,,,,,,,,,,,,,,,,,,,101.6,143.0,,,,,,
DAV,01.12.1873 00:00,,,-7.2,-3.6,,,,,,,,,,,,,,,,,,,49.0,72.0,,,,,,
DAV,01.01.1874 00:00,,,-6.5,-1.8,,,,,,,,,,,,,,,,,,,64.4,92.0,,,,,,
DAV,01.02.1874 00:00,,,-7.5,-3.3,,,,,,,,,,,,,,,,,,,24.6,47.0,,,,,,
DAV,01.03.1874 00:00,,,-3.9,-3.2,,,,,,,,,,,,,,,,,,,22.7,40.0,,,,,,
DAV,01.04.1874 00:00,,,2.5,-0.5,,,,,,,,,,,,,,,,,,,48.7,90.0,,,,,,
DAV,01.05.1874 00:00,,,2.6,-4.8,,,,,,,,,,,,,,,,,,,61.6,69.0,,,,,,
DAV,01.06.1874 00:00,,,9.6,-1.4,,,,,,,,,,,,,,,,,,,120.0,93.0,,,,,,
DAV,01.07.1874 00:00,,,13.5,0.7,,,,,,,,,,,,,,,,,,,122.8,92.0,,,,,,
DAV,01.08.1874 00:00,,,9.2,-3.4,,,,,,,,,,,,,,,,,,,71.0,47.0,,,,,,
DAV,01.09.1874 00:00,,,9.4,0.7,,,,,,,,,,,,,,,,,,,20.1,21.0,,,,,,
DAV,01.10.1874 00:00,,,4.6,-0.5,,,,,,,,,,,,,,,,,,,12.7,16.0,,,,,,
DAV,01.11.1874 00:00,,,-5.1,-5.1,,,,,,,,,,,,,,,,,,,227.8,320.0,,,,,,
DAV,01.12.1874 00:00,,,-8.4,-4.8,,,,,,,,,,,,,,,,,,,33.0,48.0,,,,,,
DAV,01.01.1875 00:00,,,-5.1,-0.4,,,,,,,,,,,,,,,,,,,127.9,182.0,,,,,,
DAV,01.02.1875 00:00,,,-8.3,-4.1,,,,,,,,,,,,,,,,,,,97.6,188.0,,,,,,
DAV,01.03.1875 00:00,,,-4.0,-3.3,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.04.1875 00:00,,,0.0,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.05.1875 00:00,,,7.6,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.06.1875 00:00,,,9.5,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.07.1875 00:00,,,10.1,-2.7,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.08.1875 00:00,,,11.7,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.09.1875 00:00,,,8.1,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.10.1875 00:00,,,2.7,-2.4,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.11.1875 00:00,,,-2.9,-2.9,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.12.1875 00:00,,,-7.3,-3.7,,,,,,,,,,,,,,,,,,,,,,,,,,
DAV,01.01.1876 00:00,,,-6.6,-1.9,,,,,,,,,,,,,,,,,,,104.8,150.0,,,,,,
DAV,01.02.1876 00:00,,,-4.5,-0.3,,,,,,,,,,,,,,,,,,,169.4,326.0,,,,,,
DAV,01.03.1876 00:00,,,-1.7,-1.0,,,,,,,,,,,,,,,,,,,141.1,249.0,,,,,,
DAV,01.04.1876 00:00,,,2.4,-0.6,,,,,,,,,,,,,,,,,,,135.8,250.0,,,,,,
DAV,01.05.1876 00:00,,,2.9,-4.5,,,,,,,,,,,,,,,,,,,70.3,79.0,,,,,,
DAV,01.06.1876 00:00,,,9.1,-1.9,,,,,,,,,,,,,,,,,,,131.6,102.0,,,,,,
DAV,01.07.1876 00:00,,,11.6,-1.2,,,,,,,,,,,,,,,,,,,52.7,40.0,,,,,,
DAV,01.08.1876 00:00,,,11.0,-1.6,,,,,,,,,,,,,,,,,,,98.8,66.0,,,,,,
DAV,01.09.1876 00:00,,,6.4,-2.3,,,,,,,,,,,,,,,,,,,61.1,63.0,,,,,,
DAV,01.10.1876 00:00,,,5.5,0.4,,,,,,,,,,,,,,,,,,,16.2,21.0,,,,,,
DAV,01.11.1876 00:00,,,-2.9,-2.9,,,,,,,,,,,,,,,,,,,44.1,62.0,,,,,,
DAV,01.12.1876 00:00,,,-2.5,1.1,,,,,,,,,,,,,,,,,,,66.2,97.0,,,,,,
DAV,01.01.1877 00:00,,,-3.9,0.8,,,,,,,,,,,,,,,,,,,64.9,93.0,,,,,,
DAV,01.02.1877 00:00,,,-3.5,0.7,,,,,,,,,,,,,,,,,,,175.7,338.0,,,,,,
DAV,01.03.1877 00:00,,,-4.1,-3.4,,,,,,,,,,,,,,,,,,,99.0,175.0,,,,,,
DAV,01.04.1877 00:00,,,0.4,-2.6,,,,,,,,,,,,,,,,,,,93.9,173.0,,,,,,
DAV,01.05.1877 00:00,,,3.5,-3.9,,,,,,,,,,,,,,,,,,,109.1,123.0,,,,,,
DAV,01.06.1877 00:00,,,11.7,0.7,,,,,,,,,,,,,,,,,,,139.7,109.0,,,,,,
DAV,01.07.1877 00:00,,,9.7,-3.1,,,,,,,,,,,,,,,,,,,226.1,170.0,,,,,,
DAV,01.08.1877 00:00,,,12.0,-0.6,,,,,,,,,,,,,,,,,,,102.5,69.0,,,,,,
DAV,01.09.1877 00:00,,,5.6,-3.1,,,,,,,,,,,,,,,,,,,17.2,18.0,,,,,,
DAV,01.10.1877 00:00,,,1.3,-3.8,,,,,,,,,,,,,,,,,,,32.5,42.0,,,,,,
DAV,01.11.1877 00:00,,,-0.4,-0.4,,,,,,,,,,,,,,,,,,,71.8,101.0,,,,,,
DAV,01.12.1877 00:00,,,-6.4,-2.8,,,,,,,,,,,,,,,,,,,89.0,131.0,,,,,,
DAV,01.01.1878 00:00,,,-8.8,-4.1,,,,,,,,,,,,,,,,,,,113.9,162.0,,,,,,
DAV,01.02.1878 00:00,,,-4.3,-0.1,,,,,,,,,,,,,,,,,,,16.7,32.0,,,,,,
DAV,01.03.1878 00:00,,,-4.5,-3.8,,,,,,,,,,,,,,,,,,,181.1,319.0,,,,,,
DAV,01.04.1878 00:00,,,1.1,-1.9,,,,,,,,,,,,,,,,,,,74.6,137.0,,,,,,
DAV,01.05.1878 00:00,,,6.1,-1.3,,,,,,,,,,,,,,,,,,,127.7,144.0,,,,,,
DAV,01.06.1878 00:00,,,8.6,-2.4,,,,,,,,,,,,,,,,,,,139.0,108.0,,,,,,
DAV,01.07.1878 00:00,,,9.9,-2.9,,,,,,,,,,,,,,,,,,,167.3,126.0,,,,,,
DAV,01.08.1878 00:00,,,10.9,-1.7,,,,,,,,,,,,,,,,,,,172.6,115.0,,,,,,
DAV,01.09.1878 00:00,,,7.8,-0.9,,,,,,,,,,,,,,,,,,,151.7,158.0,,,,,,
DAV,01.10.1878 00:00,,,4.2,-0.9,,,,,,,,,,,,,,,,,,,63.3,82.0,,,,,,
DAV,01.11.1878 00:00,,,-3.8,-3.8,,,,,,,,,,,,,,,,,,,88.5,124.0,,,,,,
DAV,01.12.1878 00:00,,,-8.3,-4.7,,,,,,,,,,,,,,,,,,,32.8,48.0,,,,,,
DAV,01.01.1879 00:00,,,-6.2,-1.5,,,,,,,,,,,,,,,,,,,28.5,41.0,,,,,,
DAV,01.02.1879 00:00,,,-4.5,-0.3,,,,,,,,,,,,,,,,,,,76.6,147.0,,,,,,
DAV,01.03.1879 00:00,,,-1.9,-1.2,,,,,,,,,,,,,,,,,,,26.2,46.0,,,,,,
DAV,01.04.1879 00:00,,,-0.3,-3.3,,,,,,,,,,,,,,,,,,,77.2,142.0,,,,,,
DAV,01.05.1879 00:00,,,2.5,-4.9,,,,,,,,,,,,,,,,,,,99.3,112.0,,,,,,
DAV,01.06.1879 00:00,,,9.2,-1.8,,,,,,,,,,,,,,,,,,,96.8,75.0,,,,,,
DAV,01.07.1879 00:00,,,7.8,-5.0,,,,,,,,,,,,,,,,,,,178.3,134.0,,,,,,
DAV,01.08.1879 00:00,,,12.1,-0.5,,,,,,,,,,,,,,,,,,,124.4,83.0,,,,,,
DAV,01.09.1879 00:00,,,8.0,-0.7,,,,,,,,,,,,,,,,,,,51.1,53.0,,,,,,
DAV,01.10.1879 00:00,,,2.5,-2.6,,,,,,,,,,,,,,,,,,,27.9,36.0,,,,,,
DAV,01.11.1879 00:00,,,-5.5,-5.5,,,,,,,,,,,,,,,,,,,114.7,161.0,,,,,,
DAV,01.12.1879 00:00,,,-9.7,-6.1,,,,,,,,,,,,,,,,,,,30.0,44.0,,,,,,
DAV,01.01.1880 00:00,,,-9.3,-4.6,,,,,,,,,,,,,,,,,,,21.7,31.0,,,,,,
DAV,01.02.1880 00:00,,,-3.7,0.5,,,,,,,,,,,,,,,,,,,37.6,72.0,,,,,,
DAV,01.03.1880 00:00,,,-0.5,0.2,,,,,,,,,,,,,,,,,,,44.0,78.0,,,,,,
DAV,01.04.1880 00:00,,,2.6,-0.4,,,,,,,,,,,,,,,,,,,54.6,100.0,,,,,,
DAV,01.05.1880 00:00,,,5.0,-2.4,,,,,,,,,,,,,,,,,,,76.9,87.0,,,,,,
DAV,01.06.1880 00:00,,,7.4,-3.6,,,,,,,,,,,,,,,,,,,199.6,155.0,,,,,,
DAV,01.07.1880 00:00,,,12.1,-0.7,,,,,,,,,,,,,,,,,,,144.5,109.0,,,,,,
DAV,01.08.1880 00:00,,,9.1,-3.5,,,,,,,,,,,,,,,,,,,171.0,114.0,,,,,,
DAV,01.09.1880 00:00,,,7.5,-1.2,,,,,,,,,,,,,,,,,,,118.1,123.0,,,,,,
DAV,01.10.1880 00:00,,,4.1,-1.0,,,,,,,,,,,,,,,,,,,136.8,177.0,,,,,,
DAV,01.11.1880 00:00,,,-0.5,-0.5,,,,,,,,,,,,,,,,,,,65.3,92.0,,,,,,
DAV,01.12.1880 00:00,,,-2.6,1.0,,,,,,,,,,,,,,,,,,,119.1,175.0,,,,,,
DAV,01.01.1881 00:00,,,-9.4,-4.7,,,,,,,,,,,,,,,,,,,16.9,24.0,,,,,,
DAV,01.02.1881 00:00,,,-4.2,0.0,,,,,,,,,,,,,,,,,,,56.9,109.0,,,,,,
DAV,01.03.1881 00:00,,,-1.1,-0.4,,,,,,,,,,,,,,,,,,,68.8,121.0,,,,,,
DAV,01.04.1881 00:00,,,1.4,-1.6,,,,,,,,,,,,,,,,,,,59.4,109.0,,,,,,
DAV,01.05.1881 00:00,,,5.0,-2.4,,,,,,,,,,,,,,,,,,,89.3,101.0,,,,,,
DAV,01.06.1881 00:00,,,7.8,-3.2,,,,,,,,,,,,,,,,,,,44.8,35.0,,,,,,
DAV,01.07.1881 00:00,,,12.7,-0.1,,,,,,,,,,,,,,,,,,,122.0,92.0,,,,,,
DAV,01.08.1881 00:00,,,10.7,-1.9,,,,,,,,,,,,,,,,,,,138.7,93.0,,,,,,
DAV,01.09.1881 00:00,,,5.5,-3.2,,,,,,,,,,,,,,,,,,,140.7,146.0,,,,,,
DAV,01.10.1881 00:00,,,0.2,-4.9,,,,,,,,,,,,,,,,,,,53.3,69.0,,,,,,
DAV,01.11.1881 00:00,,,0.9,0.9,,,,,,,,,,,,,,,,,,,20.3,29.0,,,,,,
DAV,01.12.1881 00:00,,,-4.9,-1.3,,,,,,,,,,,,,,,,,,,25.9,38.0,,,,,,
DAV,01.01.1882 00:00,,,-4.5,0.2,,,,,,,,,,,,,,,,,,,5.6,8.0,,,,,,
DAV,01.02.1882 00:00,,,-4.7,-0.5,,,,,,,,,,,,,,,,,,,14.3,28.0,,,,,,
DAV,01.03.1882 00:00,,,-0.7,0.0,,,,,,,,,,,,,,,,,,,28.0,49.0,,,,,,
DAV,01.04.1882 00:00,,,1.1,-1.9,,,,,,,,,,,,,,,,,,,39.7,73.0,,,,,,
DAV,01.05.1882 00:00,,,6.6,-0.8,,,,,,,,,,,,,,,,,,,45.4,51.0,,,,,,
DAV,01.06.1882 00:00,,,8.1,-2.9,,,,,,,,,,,,,,,,,,,196.3,153.0,,,,,,
DAV,01.07.1882 00:00,,,9.7,-3.1,,,,,,,,,,,,,,,,,,,119.8,90.0,,,,,,
DAV,01.08.1882 00:00,,,8.0,-4.6,,,,,,,,,,,,,,,,,,,195.0,130.0,,,,,,
DAV,01.09.1882 00:00,,,6.4,-2.3,,,,,,,,,,,,,,,,,,,160.2,166.0,,,,,,
DAV,01.10.1882 00:00,,,4.0,-1.1,,,,,,,,,,,,,,,,,,,121.3,157.0,,,,,,
DAV,01.11.1882 00:00,,,-2.0,-2.0,,,,,,,,,,,,,,,,,,,81.6,115.0,,,,,,
DAV,01.12.1882 00:00,,,-4.5,-0.9,,,,,,,,,,,,,,,,,,,164.4,241.0,,,,,,
DAV,01.01.1883 00:00,,,-5.4,-0.7,,,,,,,,,,,,,,,,,,,17.7,25.0,,,,,,
DAV,01.02.1883 00:00,,,-3.2,1.0,,,,,,,,,,,,,,,,,,,12.6,24.0,,,,,,
DAV,01.03.1883 00:00,,,-6.1,-5.4,,,,,,,,,,,,,,,,,,,22.4,40.0,,,,,,
DAV,01.04.1883 00:00,,,-0.1,-3.1,,,,,,,,,,,,,,,,,,,13.6,25.0,,,,,,
DAV,01.05.1883 00:00,,,5.1,-2.3,,,,,,,,,,,,,,,,,,,63.2,71.0,,,,,,
DAV,01.06.1883 00:00,,,8.0,-3.0,,,,,,,,,,,,,,,,,,,145.9,113.0,,,,,,
DAV,01.07.1883 00:00,,,9.3,-3.5,,,,,,,,,,,,,,,,,,,171.2,129.0,,,,,,
DAV,01.08.1883 00:00,,,9.7,-2.9,,,,,,,,,,,,,,,,,,,71.6,48.0,,,,,,
DAV,01.09.1883 00:00,,,6.8,-1.9,,,,,,,,,,,,,,,,,,,160.4,167.0,,,,,,
DAV,01.10.1883 00:00,,,1.6,-3.5,,,,,,,,,,,,,,,,,,,39.6,51.0,,,,,,
DAV,01.11.1883 00:00,,,-2.3,-2.3,,,,,,,,,,,,,,,,,,,33.4,47.0,,,,,,
DAV,01.12.1883 00:00,,,-6.5,-2.9,,,,,,,,,,,,,,,,,,,111.0,163.0,,,,,,
DAV,01.01.1884 00:00,,,-4.9,-0.2,,,,,,,,,,,,,,,,,,,61.7,88.0,,,,,,
DAV,01.02.1884 00:00,,,-3.8,0.4,,,,,,,,,,,,,,,,,,,25.1,48.0,,,,,,
DAV,01.03.1884 00:00,,,-1.6,-0.9,,,,,,,,,,,,,,,,,,,5.6,10.0,,,,,,
