station_abbr,reference_timestamp,ths2dymn,ths2dymx,ths200m0,th9120mv,th91dnmv,th91dxmv,ths00nm0,pva2hsm0,ths25xm0,pv9120mv,ths00xm0,ths20nm0,thl200mx,phsstam0,thl200mn,ph9120mv,ths30xm0,xhs000m0,fhs010m0,fh9120mv,rhs001m0,ths35xm0,rhs150m0,rh9120mv,ghs000m0,gh9120mv,shs000m0,sh9120mv,xhs00om0,xhs012m0
ALT,01.11.1923 00:00,0.6,,4.2,-1.5,-1.2,,,,,,,,,,,,,,,,,,91.7,113,,,,,,
ALT,01.12.1923 00:00,-2.2,,1.1,-1.2,-0.9,,,,,,,,,,,,,,,,,,165.3,198,,,,,,
ALT,01.01.1924 00:00,-5.3,,-1.5,-3.1,-3.2,,,,,,,,,,,,,,,,,,36.9,53,,,,,,
ALT,01.02.1924 00:00,-4.2,,-0.7,-3.1,-2.4,,,,,,,,,,,,,,,,,,40.6,69,,,,,,
ALT,01.03.1924 00:00,-0.7,,4.5,-1.6,-1.8,,,,,,,,,,,,,,,,,,14.6,20,,,,,,
ALT,01.04.1924 00:00,3.5,,8.6,-1.3,-0.9,,,,,,,,,,,,,,,,,,89.6,111,,,,,,
ALT,01.05.1924 00:00,7.4,,13.6,-0.4,-1.2,,,,,,,,,,,,,,,,,,169.4,144,,,,,,
ALT,01.06.1924 00:00,10.1,,15.4,-1.9,-1.9,,,,,,,,,,,,,,,,,,160.4,116,,,,,,
ALT,01.07.1924 00:00,11.6,,17.2,-1.7,-2.1,,,,,,,,,,,,,,,,,,144.7,103,,,,,,
ALT,01.08.1924 00:00,8.1,,13.6,-4.9,-5.3,,,,,,,,,,,,,,,,,,196.6,128,,,,,,
ALT,01.09.1924 00:00,8.1,,13.5,-1.2,-1.8,,,,,,,,,,,,,,,,,,102.4,97,,,,,,
ALT,01.10.1924 00:00,4.2,,8.9,-1.8,-2.1,,,,,,,,,,,,,,,,,,77.5,92,,,,,,
ALT,01.11.1924 00:00,0.8,,4.7,-1.0,-1.0,,,,,,,,,,,,,,,,,,20.6,25,,,,,,
ALT,01.12.1924 00:00,-2.9,,0.7,-1.6,-1.6,,,,,,,,,,,,,,,,,,43.8,53,,,,,,
ALT,01.01.1925 00:00,-2.6,,1.2,-0.4,-0.5,,,,,,,,,,,,,,,,,,34.7,50,,,,,,
ALT,01.02.1925 00:00,-0.8,,3.7,1.3,1.0,,,,,,,,,,,,,,,,,,89.8,152,,,,,,
ALT,01.03.1925 00:00,-1.9,,1.8,-4.3,-3.0,,,,,,,,,,,,,,,,,,45.2,63,,,,,,
ALT,01.04.1925 00:00,3.6,,8.7,-1.2,-0.8,,,,,,,,,,,,,,,,,,71.7,89,,,,,,
ALT,01.05.1925 00:00,7.1,,12.9,-1.1,-1.5,,,,,,,,,,,,,,,,,,81.3,69,,,,,,
ALT,01.06.1925 00:00,10.7,,16.4,-0.9,-1.3,,,,,,,,,,,,,,,,,,80.8,59,,,,,,
ALT,01.07.1925 00:00,11.5,,17.2,-1.7,-2.2,,,,,,,,,,,,,,,,,,98.3,70,,,,,,
ALT,01.08.1925 00:00,10.4,,16.1,-2.4,-3.0,,,,,,,,,,,,,,,,,,170.3,111,,,,,,
ALT,01.09.1925 00:00,6.3,,11.6,-3.1,-3.6,,,,,,,,,,,,,,,,,,142.9,136,,,,,,
ALT,01.10.1925 00:00,4.4,,9.4,-1.3,-1.9,,,,,,,,,,,,,,,,,,43.5,52,,,,,,
ALT,01.11.1925 00:00,-0.2,,3.0,-2.7,-2.0,,,,,,,,,,,,,,,,,,56.5,70,,,,,,
ALT,01.12.1925 00:00,-3.8,,0.6,-1.7,-2.5,,,,,,,,,,,,,,,,,,91.0,109,,,,,,
ALT,01.01.1926 00:00,-3.6,,0.4,-1.2,-1.5,,,,,,,,,,,,,,,,,,85.8,123,,,,,,
ALT,01.02.1926 00:00,1.1,,6.2,3.8,2.9,,,,,,,,,,,,,,,,,,49.9,84,,,,,,
ALT,01.03.1926 00:00,0.9,,5.7,-0.4,-0.2,,,,,,,,,,,,,,,,,,86.1,119,,,,,,
ALT,01.04.1926 00:00,4.2,,10.1,0.2,-0.2,,,,,,,,,,,,,,,,,,38.9,48,,,,,,
ALT,01.05.1926 00:00,5.8,,11.2,-2.8,-2.8,,,,,,,,,,,,,,,,,,168.1,143,,,,,,
ALT,01.06.1926 00:00,8.1,,13.4,-3.9,-3.9,,,,,,,,,,,,,,,,,,216.3,157,,,,,,
ALT,01.07.1926 00:00,11.3,,16.6,-2.3,-2.4,,,,,,,,,,,,,,,,,,134.7,96,,,,,,
ALT,01.08.1926 00:00,10.4,,16.6,-1.9,-3.0,,,,,,,,,,,,,,,,,,68.9,45,,,,,,
ALT,01.09.1926 00:00,10.4,,15.7,1.0,0.5,,,,,,,,,,,,,,,,,,48.9,46,,,,,,
ALT,01.10.1926 00:00,4.8,,10.3,-0.4,-1.5,,,,,,,,,,,,,,,,,,104.5,124,,,,,,
ALT,01.11.1926 00:00,3.0,,8.1,2.4,1.2,,,,,,,,,,,,,,,,,,105.7,130,,,,,,
ALT,01.12.1926 00:00,-3.6,,-0.7,-3.0,-2.3,,,,,,,,,,,,,,,,,,63.3,76,,,,,,
ALT,01.01.1927 00:00,-2.9,,0.6,-1.0,-0.8,,,,,,,,,,,,,,,,,,84.5,121,,,,,,
ALT,01.02.1927 00:00,-3.6,,0.9,-1.5,-1.8,,,,,,,,,,,,,,,,,,70.3,119,,,,,,
ALT,01.03.1927 00:00,0.9,,5.3,-0.8,-0.2,,,,,,,,,,,,,,,,,,119.9,166,,,,,,
ALT,01.04.1927 00:00,3.5,,8.5,-1.4,-0.9,,,,,,,,,,,,,,,,,,116.0,143,,,,,,
ALT,01.05.1927 00:00,8.2,,14.2,0.2,-0.4,,,,,,,,,,,,,,,,,,63.4,54,,,,,,
ALT,01.06.1927 00:00,10.4,,15.9,-1.4,-1.6,,,,,,,,,,,,,,,,,,153.1,111,,,,,,
ALT,01.07.1927 00:00,11.6,,17.4,-1.5,-2.1,,,,,,,,,,,,,,,,,,193.3,137,,,,,,
ALT,01.08.1927 00:00,10.3,,16.3,-2.2,-3.1,,,,,,,,,,,,,,,,,,186.2,121,,,,,,
ALT,01.09.1927 00:00,8.9,,13.9,-0.8,-1.0,,,,,,,,,,,,,,,,,,133.0,126,,,,,,
ALT,01.10.1927 00:00,3.9,,8.5,-2.2,-2.4,,,,,,,,,,,,,,,,,,19.4,23,,,,,,
ALT,01.11.1927 00:00,0.8,,5.8,0.1,-1.0,,,,,,,,,,,,,,,,,,52.8,65,,,,,,
ALT,01.12.1927 00:00,-3.0,,0.4,-1.9,-1.7,,,,,,,,,,,,,,,,,,44.5,53,,,,,,
ALT,01.01.1928 00:00,-2.0,,2.4,0.8,0.1,,,,,,,,,,,,,,,,,,54.7,78,,,,,,
ALT,01.02.1928 00:00,-1.8,,2.7,0.3,0.0,,,,,,,,,,,,,,,,,,111.7,189,,,,,,
ALT,01.03.1928 00:00,1.8,,6.2,0.1,0.7,,,,,,,,,,,,,,,,,,50.7,70,,,,,,
ALT,01.04.1928 00:00,2.9,,9.0,-0.9,-1.5,,,,,,,,,,,,,,,,,,99.0,122,,,,,,
ALT,01.05.1928 00:00,4.6,,10.5,-3.5,-4.0,,,,,,,,,,,,,,,,,,124.8,106,,,,,,
ALT,01.06.1928 00:00,10.0,,16.2,-1.1,-2.0,,,,,,,,,,,,,,,,,,131.6,95,,,,,,
ALT,01.07.1928 00:00,13.7,,20.4,1.5,0.0,,,,,,,,,,,,,,,,,,74.8,53,,,,,,
ALT,01.08.1928 00:00,12.1,,18.1,-0.4,-1.3,,,,,,,,,,,,,,,,,,149.2,97,,,,,,
ALT,01.09.1928 00:00,8.5,,13.5,-1.2,-1.4,,,,,,,,,,,,,,,,,,87.8,83,,,,,,
ALT,01.10.1928 00:00,3.5,,8.8,-1.9,-2.8,,,,,,,,,,,,,,,,,,208.8,248,,,,,,
ALT,01.11.1928 00:00,2.3,,5.9,0.2,0.5,,,,,,,,,,,,,,,,,,142.3,175,,,,,,
ALT,01.12.1928 00:00,-4.4,,-0.7,-3.0,-3.1,,,,,,,,,,,,,,,,,,79.7,96,,,,,,
ALT,01.01.1929 00:00,-7.2,,-3.4,-5.0,-5.1,,,,,,,,,,,,,,,,,,26.9,38,,,,,,
ALT,01.02.1929 00:00,-9.9,,-5.4,-7.8,-8.1,,,,,,,,,,,,,,,,,,17.6,30,,,,,,
ALT,01.03.1929 00:00,-1.7,,3.7,-2.4,-2.8,,,,,,,,,,,,,,,,,,23.0,32,,,,,,
ALT,01.04.1929 00:00,0.6,,5.7,-4.2,-3.8,,,,,,,,,,,,,,,,,,169.3,209,,,,,,
ALT,01.05.1929 00:00,7.6,,13.1,-0.9,-1.0,,,,,,,,,,,,,,,,,,75.1,64,,,,,,
ALT,01.06.1929 00:00,11.2,,16.7,-0.6,-0.8,,,,,,,,,,,,,,,,,,116.4,84,,,,,,
ALT,01.07.1929 00:00,12.2,,18.6,-0.3,-1.5,,,,,,,,,,,,,,,,,,97.9,70,,,,,,
ALT,01.08.1929 00:00,11.4,,16.8,-1.7,-2.0,,,,,,,,,,,,,,,,,,91.9,60,,,,,,
ALT,01.09.1929 00:00,10.3,,16.1,1.4,0.4,,,,,,,,,,,,,,,,,,55.3,53,,,,,,
ALT,01.10.1929 00:00,5.5,,10.0,-0.7,-0.8,,,,,,,,,,,,,,,,,,123.4,147,,,,,,
ALT,01.11.1929 00:00,1.1,,5.6,-0.1,-0.7,,,,,,,,,,,,,,,,,,35.1,43,,,,,,
ALT,01.12.1929 00:00,-0.4,,4.1,1.8,0.9,,,,,,,,,,,,,,,,,,111.1,133,,,,,,
ALT,01.01.1930 00:00,-0.7,,4.0,2.4,1.4,,,,,,,,,,,,,,,,,,21.4,31,,,,,,
ALT,01.02.1930 00:00,-2.7,,1.2,-1.2,-0.9,,,,,,,,,,,,,,,,,,13.8,23,,,,,,
ALT,01.03.1930 00:00,0.9,,6.2,0.1,-0.2,,,,,,,,,,,,,,,,,,47.2,65,,,,,,
ALT,01.04.1930 00:00,4.2,,9.7,-0.2,-0.2,,,,,,,,,,,,,,,,,,112.2,139,,,,,,
ALT,01.05.1930 00:00,6.5,,11.9,-2.1,-2.1,,,,,,,,,,,,,,,,,,178.2,152,,,,,,
ALT,01.06.1930 00:00,12.6,,18.8,1.5,0.6,,,,,,,,,,,,,,,,,,64.3,47,,,,,,
ALT,01.07.1930 00:00,11.1,,16.8,-2.1,-2.6,,,,,,,,,,,,,,,,,,157.4,112,,,,,,
ALT,01.08.1930 00:00,10.8,,16.8,-1.7,-2.6,,,,,,,,,,,,,,,,,,141.1,92,,,,,,
ALT,01.09.1930 00:00,9.6,,14.5,-0.2,-0.3,,,,,,,,,,,,,,,,,,153.6,146,,,,,,
ALT,01.10.1930 00:00,4.4,,9.4,-1.3,-1.9,,,,,,,,,,,,,,,,,,145.3,173,,,,,,
ALT,01.11.1930 00:00,1.7,,6.6,0.9,-0.1,,,,,,,,,,,,,,,,,,120.2,148,,,,,,
ALT,01.12.1930 00:00,-1.9,,1.1,-1.2,-0.6,,,,,,,,,,,,,,,,,,32.5,39,,,,,,
ALT,01.01.1931 00:00,-4.1,,-0.1,-1.7,-2.0,,,,,,,,,,,,,,,,,,120.4,172,,,,,,
ALT,01.02.1931 00:00,-4.5,,-0.6,-3.0,-2.7,,,,,,,,,,,,,,,,,,108.4,183,,,,,,
ALT,01.03.1931 00:00,-2.4,,1.9,-4.2,-3.5,,,,,,,,,,,,,,,,,,97.0,134,,,,,,
ALT,01.04.1931 00:00,2.2,,7.7,-2.2,-2.2,,,,,,,,,,,,,,,,,,72.2,89,,,,,,
ALT,01.05.1931 00:00,8.8,,15.1,1.1,0.2,,,,,,,,,,,,,,,,,,89.8,77,,,,,,
ALT,01.06.1931 00:00,12.3,,18.0,0.7,0.3,,,,,,,,,,,,,,,,,,99.3,72,,,,,,
ALT,01.07.1931 00:00,10.6,,16.7,-2.2,-3.1,,,,,,,,,,,,,,,,,,207.6,148,,,,,,
ALT,01.08.1931 00:00,10.2,,15.5,-3.0,-3.2,,,,,,,,,,,,,,,,,,120.5,78,,,,,,
ALT,01.09.1931 00:00,5.3,,10.2,-4.5,-4.6,,,,,,,,,,,,,,,,,,52.9,50,,,,,,
ALT,01.10.1931 00:00,3.1,,7.7,-3.0,-3.2,,,,,,,,,,,,,,,,,,47.9,57,,,,,,
ALT,01.11.1931 00:00,2.1,,6.1,0.4,0.3,,,,,,,,,,,,,,,,,,24.3,30,,,,,,
ALT,01.12.1931 00:00,-4.2,,-1.0,-3.3,-2.9,,,,,,,,,,,,,,,,,,47.1,56,,,,,,
ALT,01.01.1932 00:00,-3.3,,0.4,-1.2,-1.2,,,,,,,,,,,,,,,,,,109.2,156,,,,,,
ALT,01.02.1932 00:00,-6.6,,-3.0,-5.4,-4.8,,,,,,,,,,,,,,,,,,5.0,8,,,,,,
ALT,01.03.1932 00:00,-1.6,,2.9,-3.2,-2.7,,,,,,,,,,,,,,,,,,87.6,121,,,,,,
ALT,01.04.1932 00:00,1.8,,7.6,-2.3,-2.6,,,,,,,,,,,,,,,,,,78.1,96,,,,,,
ALT,01.05.1932 00:00,7.0,,12.3,-1.7,-1.6,,,,,,,,,,,,,,,,,,133.7,114,,,,,,
ALT,01.06.1932 00:00,9.1,,15.0,-2.3,-2.9,,,,,,,,,,,,,,,,,,112.6,82,,,,,,
ALT,01.07.1932 00:00,11.8,,17.1,-1.8,-1.9,,,,,,,,,,,,,,,,,,138.6,99,,,,,,
ALT,01.08.1932 00:00,13.1,,19.5,1.0,-0.3,,,,,,,,,,,,,,,,,,97.8,64,,,,,,
ALT,01.09.1932 00:00,11.4,,16.6,1.9,1.5,,,,,,,,,,,,,,,,,,63.2,60,,,,,,
ALT,01.10.1932 00:00,4.4,,9.1,-1.6,-1.9,,,,,,,,,,,,,,,,,,132.5,157,,,,,,
ALT,01.11.1932 00:00,1.1,,4.4,-1.3,-0.7,,,,,,,,,,,,,,,,,,32.8,40,,,,,,
ALT,01.12.1932 00:00,-2.1,,1.5,-0.8,-0.8,,,,,,,,,,,,,,,,,,9.3,11,,,,,,
ALT,01.01.1933 00:00,-4.7,,-1.8,-3.4,-2.6,,,,,,,,,,,,,,,,,,35.7,51,,,,,,
ALT,01.02.1933 00:00,-2.6,,0.9,-1.5,-0.8,,,,,,,,,,,,,,,,,,89.8,152,,,,,,
ALT,01.03.1933 00:00,0.1,,5.4,-0.7,-1.0,,,,,,,,,,,,,,,,,,41.3,57,,,,,,
ALT,01.04.1933 00:00,3.8,,8.8,-1.1,-0.6,,,,,,,,,,,,,,,,,,64.7,80,,,,,,
ALT,01.05.1933 00:00,6.2,,11.2,-2.8,-2.4,,,,,,,,,,,,,,,,,,184.7,157,,,,,,
ALT,01.06.1933 00:00,8.0,,13.4,-3.9,-4.0,,,,,,,,,,,,,,,,,,263.4,191,,,,,,
ALT,01.07.1933 00:00,11.8,,18.0,-0.9,-1.9,,,,,,,,,,,,,,,,,,126.7,90,,,,,,
ALT,01.08.1933 00:00,11.5,,17.6,-0.9,-1.9,,,,,,,,,,,,,,,,,,74.9,49,,,,,,
ALT,01.09.1933 00:00,8.7,,14.3,-0.4,-1.2,,,,,,,,,,,,,,,,,,153.2,145,,,,,,
ALT,01.10.1933 00:00,5.0,,10.0,-0.7,-1.3,,,,,,,,,,,,,,,,,,76.3,91,,,,,,
ALT,01.11.1933 00:00,0.8,,5.2,-0.5,-1.0,,,,,,,,,,,,,,,,,,41.2,51,,,,,,
ALT,01.12.1933 00:00,-6.1,,-2.9,-5.2,-4.8,,,,,,,,,,,,,,,,,,9.9,12,,,,,,
ALT,01.01.1934 00:00,-3.2,,0.1,-1.5,-1.1,,,,,,,,,,,,,,,,,,59.1,85,,,,,,
ALT,01.02.1934 00:00,-3.5,,0.2,-2.2,-1.7,,,,,,,,,,,,,,,,,,11.9,20,,,,,,
ALT,01.03.1934 00:00,0.3,,5.0,-1.1,-0.8,,,,,,,,,,,,,,,,,,41.4,57,,,,,,
ALT,01.04.1934 00:00,5.4,,11.6,1.7,1.0,,,,,,,,,,,,,,,,,,53.7,66,,,,,,
ALT,01.05.1934 00:00,8.6,,14.7,0.7,0.0,,,,,,,,,,,,,,,,,,40.2,34,,,,,,
ALT,01.06.1934 00:00,9.9,,15.9,-1.4,-2.1,,,,,,,,,,,,,,,,,,195.9,142,,,,,,
ALT,01.07.1934 00:00,12.2,,18.6,-0.3,-1.5,,,,,,,,,,,,,,,,,,99.9,71,,,,,,
ALT,01.08.1934 00:00,10.7,,16.0,-2.5,-2.7,,,,,,,,,,,,,,,,,,181.9,118,,,,,,
ALT,01.09.1934 00:00,8.9,,14.7,0.0,-1.0,,,,,,,,,,,,,,,,,,88.5,84,,,,,,
ALT,01.10.1934 00:00,3.2,,8.3,-2.4,-3.1,,,,,,,,,,,,,,,,,,72.3,86,,,,,,
ALT,01.11.1934 00:00,0.0,,4.9,-0.8,-1.8,,,,,,,,,,,,,,,,,,67.4,83,,,,,,
ALT,01.12.1934 00:00,0.2,,4.1,1.8,1.5,,,,,,,,,,,,,,,,,,59.5,71,,,,,,
ALT,01.01.1935 00:00,-5.0,,-1.6,-3.2,-2.9,,,,,,,,,,,,,,,,,,71.8,103,,,,,,
ALT,01.02.1935 00:00,-1.9,,2.1,-0.3,-0.1,,,,,,,,,,,,,,,,,,194.6,329,,,,,,
ALT,01.03.1935 00:00,-0.9,,3.9,-2.2,-2.0,,,,,,,,,,,,,,,,,,96.7,134,,,,,,
ALT,01.04.1935 00:00,2.8,,7.8,-2.1,-1.6,,,,,,,,,,,,,,,,,,118.2,146,,,,,,
ALT,01.05.1935 00:00,5.9,,11.4,-2.6,-2.7,,,,,,,,,,,,,,,,,,83.4,71,,,,,,
ALT,01.06.1935 00:00,10.9,,17.9,0.6,-1.1,,,,,,,,,,,,,,,,,,94.0,68,,,,,,
ALT,01.07.1935 00:00,12.4,,18.6,-0.3,-1.3,,,,,,,,,,,,,,,,,,96.4,69,,,,,,
ALT,01.08.1935 00:00,10.3,,16.1,-2.4,-3.1,,,,,,,,,,,,,,,,,,170.7,111,,,,,,
ALT,01.09.1935 00:00,8.8,,14.1,-0.6,-1.1,,,,,,,,,,,,,,,,,,75.5,72,,,,,,
ALT,01.10.1935 00:00,5.0,,9.1,-1.6,-1.3,,,,,,,,,,,,,,,,,,266.3,316,,,,,,
ALT,01.11.1935 00:00,2.0,,6.3,0.6,0.2,,,,,,,,,,,,,,,,,,79.4,98,,,,,,
ALT,01.12.1935 00:00,-3.1,,1.3,-1.0,-1.8,,,,,,,,,,,,,,,,,,122.4,147,,,,,,
ALT,01.01.1936 00:00,0.6,,5.5,3.9,2.7,,,,,,,,,,,,,,,,,,70.0,100,,,,,,
ALT,01.02.1936 00:00,-2.1,,1.8,-0.6,-0.3,,,,,,,,,,,,,,,,,,56.5,95,,,,,,
ALT,01.03.1936 00:00,2.5,,7.7,1.6,1.4,,,,,,,,,,,,,,,,,,48.5,67,,,,,,
ALT,01.04.1936 00:00,3.0,,8.1,-1.8,-1.4,,,,,,,,,,,,,,,,,,89.4,110,,,,,,
ALT,01.05.1936 00:00,7.2,,12.8,-1.2,-1.4,,,,,,,,,,,,,,,,,,70.8,60,,,,,,
ALT,01.06.1936 00:00,9.8,,15.4,-1.9,-2.2,,,,,,,,,,,,,,,,,,117.6,85,,,,,,
ALT,01.07.1936 00:00,11.4,,16.6,-2.3,-2.3,,,,,,,,,,,,,,,,,,207.3,147,,,,,,
ALT,01.08.1936 00:00,10.7,,16.5,-2.0,-2.7,,,,,,,,,,,,,,,,,,102.1,66,,,,,,
ALT,01.09.1936 00:00,9.3,,13.9,-0.8,-0.6,,,,,,,,,,,,,,,,,,132.7,126,,,,,,
ALT,01.10.1936 00:00,1.5,,5.8,-4.9,-4.8,,,,,,,,,,,,,,,,,,60.6,72,,,,,,
ALT,01.11.1936 00:00,1.3,,4.8,-0.9,-0.5,,,,,,,,,,,,,,,,,,22.9,28,,,,,,
ALT,01.12.1936 00:00,-1.9,,1.4,-0.9,-0.6,,,,,,,,,,,,,,,,,,111.1,133,,,,,,
ALT,01.01.1937 00:00,-2.0,,1.8,0.2,0.1,,,,,,,,,,,,,,,,,,68.7,98,,,,,,
ALT,01.02.1937 00:00,0.0,,3.8,1.4,1.8,,,,,,,,,,,,,,,,,,141.6,239,,,,,,
ALT,01.03.1937 00:00,-0.1,,4.4,-1.7,-1.2,,,,,,,,,,,,,,,,,,93.6,130,,,,,,
ALT,01.04.1937 00:00,3.6,,8.5,-1.4,-0.8,,,,,,,,,,,,,,,,,,78.8,97,,,,,,
ALT,01.05.1937 00:00,8.6,,14.7,0.7,0.0,,,,,,,,,,,,,,,,,,72.5,62,,,,,,
ALT,01.06.1937 00:00,11.9,,17.1,-0.2,-0.1,,,,,,,,,,,,,,,,,,131.6,95,,,,,,
ALT,01.07.1937 00:00,11.8,,17.6,-1.3,-1.9,,,,,,,,,,,,,,,,,,209.5,149,,,,,,
ALT,01.08.1937 00:00,11.5,,16.6,-1.9,-1.9,,,,,,,,,,,,,,,,,,133.3,87,,,,,,
ALT,01.09.1937 00:00,8.1,,13.1,-1.6,-1.8,,,,,,,,,,,,,,,,,,102.5,97,,,,,,
ALT,01.10.1937 00:00,6.1,,10.6,-0.1,-0.2,,,,,,,,,,,,,,,,,,70.9,84,,,,,,
ALT,01.11.1937 00:00,0.3,,3.7,-2.0,-1.5,,,,,,,,,,,,,,,,,,38.1,47,,,,,,
ALT,01.12.1937 00:00,-3.3,,0.1,-2.2,-2.0,,,,,,,,,,,,,,,,,,59.6,71,,,,,,
ALT,01.01.1938 00:00,-3.5,,0.5,-1.1,-1.4,,,,,,,,,,,,,,,,,,97.5,139,,,,,,
ALT,01.02.1938 00:00,-4.0,,-0.2,-2.6,-2.2,,,,,,,,,,,,,,,,,,51.4,87,,,,,,
ALT,01.03.1938 00:00,0.7,,6.2,0.1,-0.4,,,,,,,,,,,,,,,,,,42.3,59,,,,,,
ALT,01.04.1938 00:00,0.0,,5.4,-4.5,-4.4,,,,,,,,,,,,,,,,,,38.5,48,,,,,,
ALT,01.05.1938 00:00,5.9,,11.5,-2.5,-2.7,,,,,,,,,,,,,,,,,,97.7,83,,,,,,
ALT,01.06.1938 00:00,11.5,,17.0,-0.3,-0.5,,,,,,,,,,,,,,,,,,116.2,84,,,,,,
ALT,01.07.1938 00:00,11.5,,17.1,-1.8,-2.2,,,,,,,,,,,,,,,,,,169.6,121,,,,,,
ALT,01.08.1938 00:00,11.2,,16.7,-1.8,-2.2,,,,,,,,,,,,,,,,,,132.3,86,,,,,,
ALT,01.09.1938 00:00,9.2,,14.3,-0.4,-0.7,,,,,,,,,,,,,,,,,,89.9,85,,,,,,
ALT,01.10.1938 00:00,4.6,,8.7,-2.0,-1.7,,,,,,,,,,,,,,,,,,54.2,64,,,,,,
ALT,01.11.1938 00:00,0.7,,5.5,-0.2,-1.1,,,,,,,,,,,,,,,,,,17.2,21,,,,,,
ALT,01.12.1938 00:00,-4.0,,0.5,-1.8,-2.7,,,,,,,,,,,,,,,,,,60.9,73,,,,,,
ALT,01.01.1939 00:00,-1.8,,2.9,1.3,0.3,,,,,,,,,,,,,,,,,,48.9,70,,,,,,
ALT,01.02.1939 00:00,-1.8,,1.7,-0.7,0.0,,,,,,,,,,,,,,,,,,21.3,36,,,,,,
ALT,01.03.1939 00:00,-2.0,,1.8,-4.3,-3.1,,,,,,,,,,,,,,,,,,133.0,184,,,,,,
ALT,01.04.1939 00:00,4.4,,9.9,0.0,0.0,,,,,,,,,,,,,,,,,,108.0,133,,,,,,
ALT,01.05.1939 00:00,5.6,,10.0,-4.0,-3.0,,,,,,,,,,,,,,,,,,188.6,161,,,,,,
ALT,01.06.1939 00:00,9.9,,15.7,-1.6,-2.1,,,,,,,,,,,,,,,,,,94.8,69,,,,,,
ALT,01.07.1939 00:00,11.0,,16.8,-2.1,-2.7,,,,,,,,,,,,,,,,,,138.3,98,,,,,,
ALT,01.08.1939 00:00,11.7,,16.9,-1.6,-1.7,,,,,,,,,,,,,,,,,,129.4,84,,,,,,
ALT,01.09.1939 00:00,8.8,,13.0,-1.7,-1.1,,,,,,,,,,,,,,,,,,76.7,73,,,,,,
ALT,01.10.1939 00:00,4.8,,8.7,-2.0,-1.5,,,,,,,,,,,,,,,,,,152.2,181,,,,,,
ALT,01.11.1939 00:00,1.8,,6.1,0.4,0.0,,,,,,,,,,,,,,,,,,187.5,231,,,,,,
ALT,01.12.1939 00:00,-3.3,,-0.1,-2.4,-2.0,,,,,,,,,,,,,,,,,,49.3,59,,,,,,
ALT,01.01.1940 00:00,-7.4,,-3.8,-5.4,-5.3,,,,,,,,,,,,,,,,,,87.9,126,,,,,,
ALT,01.02.1940 00:00,-3.5,,0.4,-2.0,-1.7,,,,,,,,,,,,,,,,,,81.9,138,,,,,,
ALT,01.03.1940 00:00,0.4,,4.8,-1.3,-0.7,,,,,,,,,,,,,,,,,,86.2,119,,,,,,
ALT,01.04.1940 00:00,3.7,,8.9,-1.0,-0.7,,,,,,,,,,,,,,,,,,96.4,119,,,,,,
ALT,01.05.1940 00:00,6.6,,12.4,-1.6,-2.0,,,,,,,,,,,,,,,,,,137.2,117,,,,,,
ALT,01.06.1940 00:00,9.8,,15.5,-1.8,-2.2,,,,,,,,,,,,,,,,,,91.7,66,,,,,,
ALT,01.07.1940 00:00,10.7,,16.3,-2.6,-3.0,,,,,,,,,,,,,,,,,,201.4,143,,,,,,
ALT,01.08.1940 00:00,10.4,,15.4,-3.1,-3.0,,,,,,,,,,,,,,,,,,115.3,75,,,,,,
ALT,01.09.1940 00:00,8.4,,13.2,-1.5,-1.5,,,,,,,,,,,,,,,,,,179.1,170,,,,,,
ALT,01.10.1940 00:00,4.4,,8.5,-2.2,-1.9,,,,,,,,,,,,,,,,,,57.5,68,,,,,,
ALT,01.11.1940 00:00,1.0,,4.9,-0.8,-0.8,,,,,,,,,,,,,,,,,,103.4,127,,,,,,
ALT,01.12.1940 00:00,-7.6,,-3.7,-6.0,-6.3,,,,,,,,,,,,,,,,,,61.0,73,,,,,,
ALT,01.01.1941 00:00,-5.3,,-1.4,-3.0,-3.2,,,,,,,,,,,,,,,,,,48.4,69,,,,,,
ALT,01.02.1941 00:00,-1.7,,2.6,0.2,0.1,,,,,,,,,,,,,,,,,,40.8,69,,,,,,
ALT,01.03.1941 00:00,0.0,,5.0,-1.1,-1.1,,,,,,,,,,,,,,,,,,40.4,56,,,,,,
ALT,01.04.1941 00:00,2.4,,7.4,-2.5,-2.0,,,,,,,,,,,,,,,,,,57.5,71,,,,,,
ALT,01.05.1941 00:00,4.6,,9.7,-4.3,-4.0,,,,,,,,,,,,,,,,,,132.8,113,,,,,,
ALT,01.06.1941 00:00,10.8,,17.0,-0.3,-1.2,,,,,,,,,,,,,,,,,,86.3,62,,,,,,
ALT,01.07.1941 00:00,13.6,,19.4,0.5,-0.1,,,,,,,,,,,,,,,,,,89.5,64,,,,,,
ALT,01.08.1941 00:00,10.3,,15.7,-2.8,-3.1,,,,,,,,,,,,,,,,,,169.8,111,,,,,,
ALT,01.09.1941 00:00,7.5,,12.7,-2.0,-2.4,,,,,,,,,,,,,,,,,,63.0,60,,,,,,
ALT,01.10.1941 00:00,3.2,,7.2,-3.5,-3.1,,,,,,,,,,,,,,,,,,139.6,166,,,,,,
ALT,01.11.1941 00:00,0.2,,4.2,-1.5,-1.6,,,,,,,,,,,,,,,,,,50.1,62,,,,,,
ALT,01.12.1941 00:00,-4.3,,-0.3,-2.6,-3.0,,,,,,,,,,,,,,,,,,53.4,64,,,,,,
